vid,file_path,source,x1,y1,x2,y2,frame_width,frame_height,detection_rate,num_sampled_frames,num_detected_frames,failed,error
e_S9g_NKlvY_12-8-rgb_front,D:\how2sign\train\e_S9g_NKlvY_12-8-rgb_front.mp4,how2sign,350,137,1070,702,1280,720,1.0,30,30,False,
e_S9g_NKlvY_15-8-rgb_front,D:\how2sign\train\e_S9g_NKlvY_15-8-rgb_front.mp4,how2sign,446,133,951,707,1280,720,1.0,26,26,False,
e_S9g_NKlvY_2-8-rgb_front,D:\how2sign\train\e_S9g_NKlvY_2-8-rgb_front.mp4,how2sign,373,136,1079,689,1280,720,1.0,24,24,False,
e_S9g_NKlvY_3-8-rgb_front,D:\how2sign\train\e_S9g_NKlvY_3-8-rgb_front.mp4,how2sign,399,127,1036,690,1280,720,1.0,27,27,False,
e_S9g_NKlvY_4-8-rgb_front,D:\how2sign\train\e_S9g_NKlvY_4-8-rgb_front.mp4,how2sign,382,128,1034,710,1280,720,1.0,32,32,False,
e_S9g_NKlvY_5-8-rgb_front,D:\how2sign\train\e_S9g_NKlvY_5-8-rgb_front.mp4,how2sign,403,130,1032,720,1280,720,1.0,11,11,False,
e_S9g_NKlvY_6-8-rgb_front,D:\how2sign\train\e_S9g_NKlvY_6-8-rgb_front.mp4,how2sign,437,138,985,696,1280,720,1.0,8,8,False,
e_S9g_NKlvY_7-8-rgb_front,D:\how2sign\train\e_S9g_NKlvY_7-8-rgb_front.mp4,how2sign,367,101,997,720,1280,720,1.0,26,26,False,
e_S9g_NKlvY_9-8-rgb_front,D:\how2sign\train\e_S9g_NKlvY_9-8-rgb_front.mp4,how2sign,422,104,972,720,1280,720,1.0,9,9,False,
eahjYz2685g_1-8-rgb_front,D:\how2sign\val\eahjYz2685g_1-8-rgb_front.mp4,how2sign,406,114,937,720,1280,720,1.0,39,39,False,
eahjYz2685g_10-8-rgb_front,D:\how2sign\val\eahjYz2685g_10-8-rgb_front.mp4,how2sign,445,131,944,720,1280,720,1.0,16,16,False,
eahjYz2685g_11-8-rgb_front,D:\how2sign\val\eahjYz2685g_11-8-rgb_front.mp4,how2sign,492,129,914,720,1280,720,1.0,11,11,False,
eahjYz2685g_16-8-rgb_front,D:\how2sign\val\eahjYz2685g_16-8-rgb_front.mp4,how2sign,364,111,977,720,1280,720,1.0,23,23,False,
eahjYz2685g_2-8-rgb_front,D:\how2sign\val\eahjYz2685g_2-8-rgb_front.mp4,how2sign,457,111,931,720,1280,720,1.0,21,21,False,
eahjYz2685g_4-8-rgb_front,D:\how2sign\val\eahjYz2685g_4-8-rgb_front.mp4,how2sign,454,114,950,720,1280,720,1.0,40,40,False,
eahjYz2685g_5-8-rgb_front,D:\how2sign\val\eahjYz2685g_5-8-rgb_front.mp4,how2sign,295,99,1005,720,1280,720,1.0,14,14,False,
eahjYz2685g_7-8-rgb_front,D:\how2sign\val\eahjYz2685g_7-8-rgb_front.mp4,how2sign,349,129,979,712,1280,720,1.0,22,22,False,
eahjYz2685g_8-8-rgb_front,D:\how2sign\val\eahjYz2685g_8-8-rgb_front.mp4,how2sign,451,136,948,720,1280,720,1.0,26,26,False,
ebl8tXLXops_0-8-rgb_front,D:\how2sign\train\ebl8tXLXops_0-8-rgb_front.mp4,how2sign,405,98,999,720,1280,720,1.0,22,22,False,
ebl8tXLXops_1-8-rgb_front,D:\how2sign\train\ebl8tXLXops_1-8-rgb_front.mp4,how2sign,454,106,972,720,1280,720,1.0,13,13,False,
ebl8tXLXops_10-8-rgb_front,D:\how2sign\train\ebl8tXLXops_10-8-rgb_front.mp4,how2sign,361,127,993,720,1280,720,1.0,24,24,False,
ebl8tXLXops_11-8-rgb_front,D:\how2sign\train\ebl8tXLXops_11-8-rgb_front.mp4,how2sign,352,142,968,702,1280,720,1.0,8,8,False,
ebl8tXLXops_12-8-rgb_front,D:\how2sign\train\ebl8tXLXops_12-8-rgb_front.mp4,how2sign,356,135,971,704,1280,720,1.0,28,28,False,
ebl8tXLXops_14-8-rgb_front,D:\how2sign\train\ebl8tXLXops_14-8-rgb_front.mp4,how2sign,434,113,950,720,1280,720,1.0,15,15,False,
ebl8tXLXops_2-8-rgb_front,D:\how2sign\train\ebl8tXLXops_2-8-rgb_front.mp4,how2sign,299,102,990,720,1280,720,1.0,31,31,False,
ebl8tXLXops_3-8-rgb_front,D:\how2sign\train\ebl8tXLXops_3-8-rgb_front.mp4,how2sign,436,140,997,682,1280,720,1.0,14,14,False,
ebl8tXLXops_5-8-rgb_front,D:\how2sign\train\ebl8tXLXops_5-8-rgb_front.mp4,how2sign,414,134,978,695,1280,720,1.0,33,33,False,
ebl8tXLXops_6-8-rgb_front,D:\how2sign\train\ebl8tXLXops_6-8-rgb_front.mp4,how2sign,382,142,1007,684,1280,720,1.0,11,11,False,
ebl8tXLXops_7-8-rgb_front,D:\how2sign\train\ebl8tXLXops_7-8-rgb_front.mp4,how2sign,343,117,1043,720,1280,720,1.0,35,35,False,
ebl8tXLXops_9-8-rgb_front,D:\how2sign\train\ebl8tXLXops_9-8-rgb_front.mp4,how2sign,360,102,976,720,1280,720,1.0,34,34,False,
ec-FdAxr7t0-00:00:33.920-00:00:36.799,D:\OpenASL\raw_videos_clipped\train\ec-FdAxr7t0-00.00.33.920-00.00.36.799.mp4,openasl,0,19,494,617,494,636,1.0,16,16,False,
ec-FdAxr7t0-00:00:36.960-00:00:39.039,D:\OpenASL\raw_videos_clipped\train\ec-FdAxr7t0-00.00.36.960-00.00.39.039.mp4,openasl,0,22,506,622,506,646,1.0,12,12,False,
ec-FdAxr7t0-00:00:39.039-00:00:42.100,D:\OpenASL\raw_videos_clipped\train\ec-FdAxr7t0-00.00.39.039-00.00.42.100.mp4,openasl,0,21,510,621,510,646,1.0,16,16,False,
ec-FdAxr7t0-00:01:02.399-00:01:09.359,D:\OpenASL\raw_videos_clipped\train\ec-FdAxr7t0-00.01.02.399-00.01.09.359.mp4,openasl,0,11,500,625,500,648,1.0,36,36,False,
ec-FdAxr7t0-00:01:32.560-00:01:38.599,D:\OpenASL\raw_videos_clipped\train\ec-FdAxr7t0-00.01.32.560-00.01.38.599.mp4,openasl,0,9,502,604,502,628,1.0,31,31,False,
ec-FdAxr7t0-00:02:51.560-00:02:58.199,D:\OpenASL\raw_videos_clipped\train\ec-FdAxr7t0-00.02.51.560-00.02.58.199.mp4,openasl,0,37,266,318,266,318,1.0,34,34,False,
ec-FdAxr7t0-00:02:58.199-00:03:04.599,D:\OpenASL\raw_videos_clipped\train\ec-FdAxr7t0-00.02.58.199-00.03.04.599.mp4,openasl,0,2,506,644,506,644,1.0,33,33,False,
ec-FdAxr7t0-00:03:14.479-00:03:22.280,D:\OpenASL\raw_videos_clipped\train\ec-FdAxr7t0-00.03.14.479-00.03.22.280.mp4,openasl,0,18,506,612,506,660,1.0,40,40,False,
ec-FdAxr7t0-00:03:22.280-00:03:27.639,D:\OpenASL\raw_videos_clipped\train\ec-FdAxr7t0-00.03.22.280-00.03.27.639.mp4,openasl,98,29,426,534,446,562,0.9642857142857144,28,27,False,
ec-FdAxr7t0-00:05:14.899-00:05:21.519,D:\OpenASL\raw_videos_clipped\train\ec-FdAxr7t0-00.05.14.899-00.05.21.519.mp4,openasl,0,19,506,624,506,648,1.0,34,34,False,
ec-FdAxr7t0-00:06:02.079-00:06:04.560,D:\OpenASL\raw_videos_clipped\train\ec-FdAxr7t0-00.06.02.079-00.06.04.560.mp4,openasl,0,22,506,616,506,658,1.0,14,14,False,
ec-FdAxr7t0-00:06:04.560-00:06:11.000,D:\OpenASL\raw_videos_clipped\train\ec-FdAxr7t0-00.06.04.560-00.06.11.000.mp4,openasl,0,15,512,639,512,676,1.0,33,33,False,
ec-FdAxr7t0-00:06:19.879-00:06:23.120,D:\OpenASL\raw_videos_clipped\train\ec-FdAxr7t0-00.06.19.879-00.06.23.120.mp4,openasl,0,28,512,622,512,682,1.0,17,17,False,
ec-FdAxr7t0-00:06:32.120-00:06:38.800,D:\OpenASL\raw_videos_clipped\train\ec-FdAxr7t0-00.06.32.120-00.06.38.800.mp4,openasl,0,13,510,626,510,662,1.0,35,35,False,
ec-FdAxr7t0-00:06:38.879-00:06:42.920,D:\OpenASL\raw_videos_clipped\train\ec-FdAxr7t0-00.06.38.879-00.06.42.920.mp4,openasl,0,27,496,614,496,654,1.0,21,21,False,
ec-FdAxr7t0-00:07:02.079-00:07:09.740,D:\OpenASL\raw_videos_clipped\train\ec-FdAxr7t0-00.07.02.079-00.07.09.740.mp4,openasl,0,21,506,607,506,668,1.0,39,39,False,
ec-FdAxr7t0-00:07:09.740-00:07:16.339,D:\OpenASL\raw_videos_clipped\train\ec-FdAxr7t0-00.07.09.740-00.07.16.339.mp4,openasl,0,23,502,609,502,660,1.0,34,34,False,
ec-FdAxr7t0-00:07:16.459-00:07:22.420,D:\OpenASL\raw_videos_clipped\train\ec-FdAxr7t0-00.07.16.459-00.07.22.420.mp4,openasl,0,31,513,608,516,680,1.0,31,31,False,
ec-FdAxr7t0-00:07:22.660-00:07:24.420,D:\OpenASL\raw_videos_clipped\train\ec-FdAxr7t0-00.07.22.660-00.07.24.420.mp4,openasl,0,20,506,603,506,662,1.0,10,10,False,
ec-FdAxr7t0-00:07:56.249-00:08:03.999,D:\OpenASL\raw_videos_clipped\train\ec-FdAxr7t0-00.07.56.249-00.08.03.999.mp4,openasl,0,15,506,629,506,652,1.0,40,40,False,
ec-FdAxr7t0-00:08:36.349-00:08:42.549,D:\OpenASL\raw_videos_clipped\train\ec-FdAxr7t0-00.08.36.349-00.08.42.549.mp4,openasl,0,19,508,624,508,650,1.0,32,32,False,
ec-FdAxr7t0-00:09:29.980-00:09:34.620,D:\OpenASL\raw_videos_clipped\train\ec-FdAxr7t0-00.09.29.980-00.09.34.620.mp4,openasl,0,25,508,615,508,676,1.0,24,24,False,
ec-FdAxr7t0-00:09:34.620-00:09:37.460,D:\OpenASL\raw_videos_clipped\train\ec-FdAxr7t0-00.09.34.620-00.09.37.460.mp4,openasl,0,20,512,618,512,666,1.0,15,15,False,
ec-FdAxr7t0-00:10:10.559-00:10:18.139,D:\OpenASL\raw_videos_clipped\train\ec-FdAxr7t0-00.10.10.559-00.10.18.139.mp4,openasl,0,32,500,604,500,664,1.0,39,39,False,
ec-FdAxr7t0-00:10:27.080-00:10:30.559,D:\OpenASL\raw_videos_clipped\train\ec-FdAxr7t0-00.10.27.080-00.10.30.559.mp4,openasl,0,29,512,605,512,670,1.0,19,19,False,
ec-FdAxr7t0-00:10:54.320-00:11:01.600,D:\OpenASL\raw_videos_clipped\train\ec-FdAxr7t0-00.10.54.320-00.11.01.600.mp4,openasl,0,18,500,616,500,650,1.0,38,38,False,
ec-FdAxr7t0-00:11:01.600-00:11:08.179,D:\OpenASL\raw_videos_clipped\train\ec-FdAxr7t0-00.11.01.600-00.11.08.179.mp4,openasl,0,0,516,664,516,664,1.0,34,34,False,
ec-FdAxr7t0-00:11:41.799-00:11:45.559,D:\OpenASL\raw_videos_clipped\train\ec-FdAxr7t0-00.11.41.799-00.11.45.559.mp4,openasl,0,27,510,597,510,670,1.0,20,20,False,
ec-FdAxr7t0-00:11:45.559-00:11:51.580,D:\OpenASL\raw_videos_clipped\train\ec-FdAxr7t0-00.11.45.559-00.11.51.580.mp4,openasl,0,21,520,615,520,678,1.0,31,31,False,
ec-FdAxr7t0-00:11:55.899-00:12:00.120,D:\OpenASL\raw_videos_clipped\train\ec-FdAxr7t0-00.11.55.899-00.12.00.120.mp4,openasl,0,30,504,609,504,646,1.0,22,22,False,
ec-FdAxr7t0-00:12:00.120-00:12:02.200,D:\OpenASL\raw_videos_clipped\train\ec-FdAxr7t0-00.12.00.120-00.12.02.200.mp4,openasl,0,30,514,605,514,662,1.0,12,12,False,
ec-FdAxr7t0-00:12:02.200-00:12:06.299,D:\OpenASL\raw_videos_clipped\train\ec-FdAxr7t0-00.12.02.200-00.12.06.299.mp4,openasl,0,23,514,620,514,652,1.0,22,22,False,
ec-FdAxr7t0-00:12:17.100-00:12:18.799,D:\OpenASL\raw_videos_clipped\train\ec-FdAxr7t0-00.12.17.100-00.12.18.799.mp4,openasl,0,23,520,613,520,656,1.0,10,10,False,
ec-FdAxr7t0-00:12:18.798-00:12:20.567,D:\OpenASL\raw_videos_clipped\train\ec-FdAxr7t0-00.12.18.798-00.12.20.567.mp4,openasl,0,20,514,622,514,652,1.0,10,10,False,
ec-FdAxr7t0-00:12:20.567-00:12:23.220,D:\OpenASL\raw_videos_clipped\train\ec-FdAxr7t0-00.12.20.567-00.12.23.220.mp4,openasl,0,29,506,613,506,660,1.0,14,14,False,
ecerzCFJ7xg_0-8-rgb_front,D:\how2sign\train\ecerzCFJ7xg_0-8-rgb_front.mp4,how2sign,426,133,1011,720,1280,720,1.0,35,35,False,
ecerzCFJ7xg_1-8-rgb_front,D:\how2sign\train\ecerzCFJ7xg_1-8-rgb_front.mp4,how2sign,376,151,1032,705,1280,720,1.0,9,9,False,
ecerzCFJ7xg_10-8-rgb_front,D:\how2sign\train\ecerzCFJ7xg_10-8-rgb_front.mp4,how2sign,422,134,1052,720,1280,720,1.0,12,12,False,
ecerzCFJ7xg_2-8-rgb_front,D:\how2sign\train\ecerzCFJ7xg_2-8-rgb_front.mp4,how2sign,396,160,978,717,1280,720,1.0,10,10,False,
ecerzCFJ7xg_3-8-rgb_front,D:\how2sign\train\ecerzCFJ7xg_3-8-rgb_front.mp4,how2sign,459,133,959,720,1280,720,1.0,14,14,False,
ecerzCFJ7xg_4-8-rgb_front,D:\how2sign\train\ecerzCFJ7xg_4-8-rgb_front.mp4,how2sign,377,154,1012,704,1280,720,1.0,17,17,False,
ecerzCFJ7xg_5-8-rgb_front,D:\how2sign\train\ecerzCFJ7xg_5-8-rgb_front.mp4,how2sign,339,127,1049,720,1280,720,1.0,30,30,False,
ecerzCFJ7xg_6-8-rgb_front,D:\how2sign\train\ecerzCFJ7xg_6-8-rgb_front.mp4,how2sign,402,116,1048,720,1280,720,1.0,28,28,False,
ecerzCFJ7xg_7-8-rgb_front,D:\how2sign\train\ecerzCFJ7xg_7-8-rgb_front.mp4,how2sign,462,125,970,720,1280,720,1.0,11,11,False,
ecerzCFJ7xg_9-8-rgb_front,D:\how2sign\train\ecerzCFJ7xg_9-8-rgb_front.mp4,how2sign,340,59,1071,720,1280,720,1.0,23,23,False,
edY8MnMxLvQ-00:00:00.434-00:00:03.337,D:\OpenASL\raw_videos_clipped\train\edY8MnMxLvQ-00.00.00.434-00.00.03.337.mp4,openasl,0,14,1038,1080,1038,1080,1.0,16,16,False,
edY8MnMxLvQ-00:04:40.713-00:04:48.254,D:\OpenASL\raw_videos_clipped\train\edY8MnMxLvQ-00.04.40.713-00.04.48.254.mp4,openasl,0,0,1020,1080,1020,1080,1.0,39,39,False,
edY8MnMxLvQ-00:06:17.911-00:06:22.882,D:\OpenASL\raw_videos_clipped\train\edY8MnMxLvQ-00.06.17.911-00.06.22.882.mp4,openasl,0,0,1048,1080,1048,1080,1.0,26,26,False,
edY8MnMxLvQ-00:07:08.360-00:07:13.766,D:\OpenASL\raw_videos_clipped\train\edY8MnMxLvQ-00.07.08.360-00.07.13.766.mp4,openasl,0,0,1014,1080,1014,1080,1.0,28,28,False,
edY8MnMxLvQ-00:07:13.766-00:07:16.802,D:\OpenASL\raw_videos_clipped\train\edY8MnMxLvQ-00.07.13.766-00.07.16.802.mp4,openasl,0,0,1016,1080,1016,1080,1.0,16,16,False,
edY8MnMxLvQ-00:07:16.802-00:07:20.240,D:\OpenASL\raw_videos_clipped\train\edY8MnMxLvQ-00.07.16.802-00.07.20.240.mp4,openasl,0,6,1030,1080,1030,1080,1.0,18,18,False,
edY8MnMxLvQ-00:07:20.240-00:07:24.576,D:\OpenASL\raw_videos_clipped\train\edY8MnMxLvQ-00.07.20.240-00.07.24.576.mp4,openasl,0,0,1022,1080,1022,1080,1.0,23,23,False,
edY8MnMxLvQ-00:09:12.851-00:09:16.389,D:\OpenASL\raw_videos_clipped\train\edY8MnMxLvQ-00.09.12.851-00.09.16.389.mp4,openasl,0,13,992,1080,992,1080,1.0,19,19,False,
edY8MnMxLvQ-00:09:16.389-00:09:23.663,D:\OpenASL\raw_videos_clipped\train\edY8MnMxLvQ-00.09.16.389-00.09.23.663.mp4,openasl,0,2,1014,1080,1014,1080,1.0,37,37,False,
edY8MnMxLvQ-00:09:31.738-00:09:38.945,D:\OpenASL\raw_videos_clipped\train\edY8MnMxLvQ-00.09.31.738-00.09.38.945.mp4,openasl,0,0,1004,1080,1004,1080,1.0,37,37,False,
edY8MnMxLvQ-00:09:50.190-00:09:54.059,D:\OpenASL\raw_videos_clipped\train\edY8MnMxLvQ-00.09.50.190-00.09.54.059.mp4,openasl,0,13,980,1080,980,1080,1.0,20,20,False,
edY8MnMxLvQ-00:10:20.253-00:10:26.192,D:\OpenASL\raw_videos_clipped\train\edY8MnMxLvQ-00.10.20.253-00.10.26.192.mp4,openasl,0,1,1002,1080,1002,1080,1.0,31,31,False,
edY8MnMxLvQ-00:10:35.501-00:10:40.773,D:\OpenASL\raw_videos_clipped\train\edY8MnMxLvQ-00.10.35.501-00.10.40.773.mp4,openasl,0,0,1004,1080,1004,1080,1.0,27,27,False,
edY8MnMxLvQ-00:10:50.283-00:10:54.754,D:\OpenASL\raw_videos_clipped\train\edY8MnMxLvQ-00.10.50.283-00.10.54.754.mp4,openasl,0,0,1002,1080,1002,1080,1.0,23,23,False,
edY8MnMxLvQ-00:12:32.317-00:12:37.923,D:\OpenASL\raw_videos_clipped\train\edY8MnMxLvQ-00.12.32.317-00.12.37.923.mp4,openasl,0,0,986,1080,986,1080,1.0,29,29,False,
edY8MnMxLvQ-00:12:37.923-00:12:43.763,D:\OpenASL\raw_videos_clipped\train\edY8MnMxLvQ-00.12.37.923-00.12.43.763.mp4,openasl,0,0,1002,1080,1002,1080,1.0,30,30,False,
edY8MnMxLvQ-00:12:43.763-00:12:47.700,D:\OpenASL\raw_videos_clipped\train\edY8MnMxLvQ-00.12.43.763-00.12.47.700.mp4,openasl,0,5,992,1080,992,1080,1.0,21,21,False,
edY8MnMxLvQ-00:12:47.700-00:12:50.436,D:\OpenASL\raw_videos_clipped\train\edY8MnMxLvQ-00.12.47.700-00.12.50.436.mp4,openasl,0,15,1042,1080,1042,1080,1.0,15,15,False,
edhG6Fflhtg_0-8-rgb_front,D:\how2sign\train\edhG6Fflhtg_0-8-rgb_front.mp4,how2sign,436,108,996,720,1280,720,1.0,12,12,False,
edhG6Fflhtg_1-8-rgb_front,D:\how2sign\train\edhG6Fflhtg_1-8-rgb_front.mp4,how2sign,287,109,1033,720,1280,720,1.0,17,17,False,
edhG6Fflhtg_12-8-rgb_front,D:\how2sign\train\edhG6Fflhtg_12-8-rgb_front.mp4,how2sign,363,128,1010,701,1280,720,1.0,21,21,False,
edhG6Fflhtg_13-8-rgb_front,D:\how2sign\train\edhG6Fflhtg_13-8-rgb_front.mp4,how2sign,253,130,1018,695,1280,720,1.0,30,30,False,
edhG6Fflhtg_15-8-rgb_front,D:\how2sign\train\edhG6Fflhtg_15-8-rgb_front.mp4,how2sign,456,132,969,719,1280,720,1.0,28,28,False,
edhG6Fflhtg_17-8-rgb_front,D:\how2sign\train\edhG6Fflhtg_17-8-rgb_front.mp4,how2sign,385,109,1002,720,1280,720,1.0,30,30,False,
edhG6Fflhtg_3-8-rgb_front,D:\how2sign\train\edhG6Fflhtg_3-8-rgb_front.mp4,how2sign,364,134,1009,707,1280,720,1.0,9,9,False,
edhG6Fflhtg_4-8-rgb_front,D:\how2sign\train\edhG6Fflhtg_4-8-rgb_front.mp4,how2sign,408,142,979,702,1280,720,1.0,10,10,False,
edhG6Fflhtg_5-8-rgb_front,D:\how2sign\train\edhG6Fflhtg_5-8-rgb_front.mp4,how2sign,372,143,1005,697,1280,720,1.0,17,17,False,
edhG6Fflhtg_7-8-rgb_front,D:\how2sign\train\edhG6Fflhtg_7-8-rgb_front.mp4,how2sign,309,107,1094,720,1280,720,1.0,20,20,False,
edhG6Fflhtg_8-8-rgb_front,D:\how2sign\train\edhG6Fflhtg_8-8-rgb_front.mp4,how2sign,447,132,978,703,1280,720,1.0,12,12,False,
edhG6Fflhtg_9-8-rgb_front,D:\how2sign\train\edhG6Fflhtg_9-8-rgb_front.mp4,how2sign,339,133,1020,720,1280,720,1.0,23,23,False,
eefsk97G-44_0-5-rgb_front,D:\how2sign\train\eefsk97G-44_0-5-rgb_front.mp4,how2sign,434,159,1052,619,1280,720,1.0,36,36,False,
eefsk97G-44_1-5-rgb_front,D:\how2sign\train\eefsk97G-44_1-5-rgb_front.mp4,how2sign,408,154,1044,632,1280,720,1.0,35,35,False,
eefsk97G-44_2-5-rgb_front,D:\how2sign\train\eefsk97G-44_2-5-rgb_front.mp4,how2sign,436,144,1054,692,1280,720,1.0,33,33,False,
eefsk97G-44_3-5-rgb_front,D:\how2sign\train\eefsk97G-44_3-5-rgb_front.mp4,how2sign,436,165,1044,637,1280,720,1.0,20,20,False,
eefsk97G-44_5-5-rgb_front,D:\how2sign\train\eefsk97G-44_5-5-rgb_front.mp4,how2sign,434,154,1043,639,1280,720,1.0,27,27,False,
eefsk97G-44_6-5-rgb_front,D:\how2sign\train\eefsk97G-44_6-5-rgb_front.mp4,how2sign,428,152,1039,659,1280,720,1.0,29,29,False,
eefsk97G-44_8-5-rgb_front,D:\how2sign\train\eefsk97G-44_8-5-rgb_front.mp4,how2sign,435,157,1038,640,1280,720,1.0,18,18,False,
eflyfJi9EVQ_1-8-rgb_front,D:\how2sign\train\eflyfJi9EVQ_1-8-rgb_front.mp4,how2sign,438,106,960,720,1280,720,1.0,38,38,False,
eflyfJi9EVQ_3-8-rgb_front,D:\how2sign\train\eflyfJi9EVQ_3-8-rgb_front.mp4,how2sign,379,134,1062,720,1280,720,1.0,37,37,False,
eflyfJi9EVQ_5-8-rgb_front,D:\how2sign\train\eflyfJi9EVQ_5-8-rgb_front.mp4,how2sign,272,126,1073,720,1280,720,1.0,23,23,False,
egEQrOLjKxc_0-8-rgb_front,D:\how2sign\train\egEQrOLjKxc_0-8-rgb_front.mp4,how2sign,428,113,970,720,1280,720,1.0,41,41,False,
egEQrOLjKxc_1-8-rgb_front,D:\how2sign\train\egEQrOLjKxc_1-8-rgb_front.mp4,how2sign,433,137,960,720,1280,720,1.0,9,9,False,
egEQrOLjKxc_10-8-rgb_front,D:\how2sign\train\egEQrOLjKxc_10-8-rgb_front.mp4,how2sign,465,142,1005,720,1280,720,1.0,24,24,False,
egEQrOLjKxc_11-8-rgb_front,D:\how2sign\train\egEQrOLjKxc_11-8-rgb_front.mp4,how2sign,453,165,1002,681,1280,720,1.0,11,11,False,
egEQrOLjKxc_13-8-rgb_front,D:\how2sign\train\egEQrOLjKxc_13-8-rgb_front.mp4,how2sign,470,135,960,720,1280,720,1.0,22,22,False,
egEQrOLjKxc_14-8-rgb_front,D:\how2sign\train\egEQrOLjKxc_14-8-rgb_front.mp4,how2sign,402,131,986,720,1280,720,1.0,28,28,False,
egEQrOLjKxc_15-8-rgb_front,D:\how2sign\train\egEQrOLjKxc_15-8-rgb_front.mp4,how2sign,334,134,1010,720,1280,720,1.0,24,24,False,
egEQrOLjKxc_16-8-rgb_front,D:\how2sign\train\egEQrOLjKxc_16-8-rgb_front.mp4,how2sign,392,154,1016,702,1280,720,1.0,33,33,False,
egEQrOLjKxc_17-8-rgb_front,D:\how2sign\train\egEQrOLjKxc_17-8-rgb_front.mp4,how2sign,413,136,1029,720,1280,720,1.0,29,29,False,
egEQrOLjKxc_3-8-rgb_front,D:\how2sign\train\egEQrOLjKxc_3-8-rgb_front.mp4,how2sign,349,132,999,720,1280,720,1.0,41,41,False,
egEQrOLjKxc_4-8-rgb_front,D:\how2sign\train\egEQrOLjKxc_4-8-rgb_front.mp4,how2sign,399,139,965,720,1280,720,1.0,21,21,False,
egEQrOLjKxc_5-8-rgb_front,D:\how2sign\train\egEQrOLjKxc_5-8-rgb_front.mp4,how2sign,441,140,967,720,1280,720,1.0,17,17,False,
egEQrOLjKxc_6-8-rgb_front,D:\how2sign\train\egEQrOLjKxc_6-8-rgb_front.mp4,how2sign,403,151,974,720,1280,720,1.0,15,15,False,
egEQrOLjKxc_7-8-rgb_front,D:\how2sign\train\egEQrOLjKxc_7-8-rgb_front.mp4,how2sign,363,134,1001,720,1280,720,1.0,41,41,False,
egEQrOLjKxc_9-8-rgb_front,D:\how2sign\train\egEQrOLjKxc_9-8-rgb_front.mp4,how2sign,444,160,983,675,1280,720,1.0,20,20,False,
elPm3JWd7jg-00:00:25.059-00:00:27.460,D:\OpenASL\raw_videos_clipped\train\elPm3JWd7jg-00.00.25.059-00.00.27.460.mp4,openasl,0,67,940,1080,940,1080,1.0,13,13,False,
elPm3JWd7jg-00:00:29.719-00:00:31.280,D:\OpenASL\raw_videos_clipped\train\elPm3JWd7jg-00.00.29.719-00.00.31.280.mp4,openasl,0,82,934,1080,934,1080,1.0,9,9,False,
elPm3JWd7jg-00:00:31.280-00:00:34.880,D:\OpenASL\raw_videos_clipped\train\elPm3JWd7jg-00.00.31.280-00.00.34.880.mp4,openasl,0,77,942,1080,942,1080,1.0,19,19,False,
elPm3JWd7jg-00:01:20.000-00:01:27.200,D:\OpenASL\raw_videos_clipped\train\elPm3JWd7jg-00.01.20.000-00.01.27.200.mp4,openasl,0,54,962,1080,962,1080,1.0,37,37,False,
elPm3JWd7jg-00:01:35.719-00:01:41.400,D:\OpenASL\raw_videos_clipped\train\elPm3JWd7jg-00.01.35.719-00.01.41.400.mp4,openasl,0,80,970,1080,970,1080,1.0,30,30,False,
elPm3JWd7jg-00:01:41.400-00:01:46.000,D:\OpenASL\raw_videos_clipped\train\elPm3JWd7jg-00.01.41.400-00.01.46.000.mp4,openasl,0,89,968,1080,968,1080,1.0,24,24,False,
elPm3JWd7jg-00:01:47.840-00:01:54.840,D:\OpenASL\raw_videos_clipped\train\elPm3JWd7jg-00.01.47.840-00.01.54.840.mp4,openasl,0,54,960,1080,960,1080,1.0,36,36,False,
elPm3JWd7jg-00:02:48.639-00:02:55.840,D:\OpenASL\raw_videos_clipped\train\elPm3JWd7jg-00.02.48.639-00.02.55.840.mp4,openasl,0,88,966,1080,966,1080,1.0,37,37,False,
elPm3JWd7jg-00:03:51.520-00:03:59.280,D:\OpenASL\raw_videos_clipped\train\elPm3JWd7jg-00.03.51.520-00.03.59.280.mp4,openasl,0,48,954,1080,954,1080,1.0,40,40,False,
elPm3JWd7jg-00:05:10.240-00:05:18.160,D:\OpenASL\raw_videos_clipped\train\elPm3JWd7jg-00.05.10.240-00.05.18.160.mp4,openasl,0,80,974,1080,974,1080,1.0,41,41,False,
elPm3JWd7jg-00:05:18.160-00:05:24.720,D:\OpenASL\raw_videos_clipped\train\elPm3JWd7jg-00.05.18.160-00.05.24.720.mp4,openasl,0,74,962,1080,962,1080,1.0,34,34,False,
elPm3JWd7jg-00:07:04.079-00:07:11.920,D:\OpenASL\raw_videos_clipped\train\elPm3JWd7jg-00.07.04.079-00.07.11.920.mp4,openasl,0,57,956,1080,956,1080,1.0,40,40,False,
elPm3JWd7jg-00:07:57.660-00:08:04.899,D:\OpenASL\raw_videos_clipped\train\elPm3JWd7jg-00.07.57.660-00.08.04.899.mp4,openasl,0,93,958,1080,958,1080,1.0,37,37,False,
elPm3JWd7jg-00:09:14.559-00:09:18.360,D:\OpenASL\raw_videos_clipped\train\elPm3JWd7jg-00.09.14.559-00.09.18.360.mp4,openasl,0,69,974,1080,974,1080,1.0,20,20,False,
